tarih,aciklama,gelir,gider,kategori
2025-03-11,Kahve çekirdeği alımı,0,6127,Tedarik
2025-03-11,İnternet aboneliği,0,4735,Fatura
2025-03-11,Elektrik faturası,0,4823,Fatura
2025-03-12,Pastane ürünleri alımı,0,5591,Tedarik
2025-03-14,Kahve çekirdeği alımı,0,5624,Tedarik
2025-03-15,Mekan etkinlik kiralama,4028,0,Diğer Gelir
2025-03-18,Süt ve süt ürünleri tedarik,0,4799,Tedarik
2025-03-18,Tatlı malzemesi tedariği,0,4630,Tedarik
2025-03-20,Kahve ve içecek satışı,9888,0,Satış
2025-03-20,Mevsim limonata satışı,8496,0,Satış
2025-03-21,Tatlı ve pasta geliri,9675,0,Satış
2025-03-22,Brunch hafta sonu geliri,10126,0,Satış
2025-03-23,Mevsim limonata satışı,8203,0,Satış
2025-03-23,Mekan etkinlik kiralama,4323,0,Diğer Gelir
2025-03-23,Stopaj vergisi,0,5440,Vergi
2025-03-24,Kahve ve içecek satışı,9078,0,Satış
2025-03-24,Brunch hafta sonu geliri,9310,0,Satış
2025-03-24,Kahvaltı menüsü satışı,9059,0,Satış
2025-03-24,Kahve ve içecek satışı,8272,0,Satış
2025-03-25,Süt ve süt ürünleri tedarik,0,5261,Tedarik
2025-03-27,Süt ve süt ürünleri tedarik,0,4813,Tedarik
2025-03-27,Google Maps reklamı,0,3343,Pazarlama
