tarih,aciklama,gelir,gider,kategori
2024-11-08,Geçici vergi,0,51188,Vergi
2024-11-09,Amazon satış,32099,0,Satış
2024-11-09,Hepsiburada sipariş,35345,0,Satış
2024-11-10,Black Friday satış patlaması,41803,0,Satış
2024-11-10,Hepsiburada sipariş,37810,0,Satış
2024-11-10,Black Friday satış patlaması,39443,0,Satış
2024-11-11,Kendi site ödemeleri,40193,0,Satış
2024-11-13,Trendyol satış geliri,35392,0,Satış
2024-11-14,Affiliate komisyon geliri,46297,0,Diğer Gelir
2024-11-14,Müşteri hizmetleri maaşı,0,114195,Maaş
2024-11-15,Stok alımı toptancı,0,70926,Tedarik
2024-11-16,Google Ads kampanyası,0,30392,Pazarlama
2024-11-17,Amazon satış,34129,0,Satış
2024-11-17,Black Friday satış patlaması,30951,0,Satış
2024-11-18,Hepsiburada sipariş,32318,0,Satış
2024-11-18,Kendi site ödemeleri,43239,0,Satış
2024-11-19,İthalat sipariş ödemesi,0,78588,Tedarik
2024-11-20,Amazon satış,40458,0,Satış
2024-11-20,Trendyol satış geliri,36370,0,Satış
2024-11-22,Hepsiburada sipariş,39394,0,Satış
2024-11-22,Tedarikçi avans ödemesi,0,85557,Tedarik
2024-11-23,Black Friday satış patlaması,32327,0,Satış
2024-11-24,Black Friday satış patlaması,44064,0,Satış
2024-11-25,Trendyol satış geliri,33348,0,Satış
2024-11-26,Shopify abonelik,0,28277,Teknoloji
2024-11-27,Yurtiçi kargo faturası,0,44405,Lojistik
2024-11-27,AWS bulut faturası,0,29585,Teknoloji
2024-11-28,Influencer iş birliği,0,26757,Pazarlama
2024-11-29,Depo lojistik ücreti,0,41601,Lojistik
2024-11-29,Paketleme malzemeleri,0,42648,Lojistik
2024-11-30,Tedarikçi avans ödemesi,0,84072,Tedarik
2024-12-01,Instagram shopping satış,32723,0,Satış
2024-12-02,Black Friday satış patlaması,38171,0,Satış
2024-12-02,Trendyol satış geliri,37659,0,Satış
2024-12-02,Kendi site ödemeleri,34211,0,Satış
2024-12-02,MNG kargo ödemesi,0,21187,Lojistik
2024-12-02,Meta reklam harcaması,0,31698,Pazarlama
2024-12-03,Black Friday satış patlaması,36253,0,Satış
2024-12-04,Yurtiçi kargo faturası,0,17506,Lojistik
2024-12-05,Ofis kirası,0,35953,Kira
2024-12-06,Instagram shopping satış,40140,0,Satış
2024-12-06,Tedarikçi avans ödemesi,0,53217,Tedarik
2024-12-06,Tedarikçi avans ödemesi,0,50770,Tedarik
2024-12-08,Instagram shopping satış,40880,0,Satış
2024-12-09,Black Friday satış patlaması,44615,0,Satış
2024-12-11,Tedarikçi avans ödemesi,0,52509,Tedarik
2024-12-11,Kargo ödeme Aras,0,18332,Lojistik
2024-12-11,Stopaj vergisi,0,33126,Vergi
2024-12-12,SEO ajans hizmet bedeli,0,36225,Pazarlama
2024-12-13,İthalat sipariş ödemesi,0,48010,Tedarik
2024-12-15,Trendyol satış geliri,34454,0,Satış
2024-12-15,Trendyol satış geliri,42689,0,Satış
2024-12-16,WhatsApp sipariş tahsilat,45928,0,Satış
2024-12-17,Trendyol satış geliri,34475,0,Satış
2024-12-19,Yılbaşı kampanya satışı,34697,0,Satış
2024-12-19,MNG kargo ödemesi,0,18715,Lojistik
2024-12-20,Meta reklam harcaması,0,36004,Pazarlama
2024-12-21,Kendi site ödemeleri,33492,0,Satış
2024-12-22,Depo personeli maaşları,0,55397,Maaş
2024-12-23,WhatsApp sipariş tahsilat,45573,0,Satış
2024-12-24,Instagram shopping satış,40058,0,Satış
2024-12-24,Black Friday satış patlaması,46242,0,Satış
2024-12-25,Trendyol satış geliri,43089,0,Satış
2024-12-25,Amazon satış,39184,0,Satış
2024-12-25,Stok alımı toptancı,0,51919,Tedarik
2024-12-25,Pazarlama uzmanı maaşı,0,47918,Maaş
2024-12-25,Shopify abonelik,0,22638,Teknoloji
2024-12-25,AWS bulut faturası,0,25076,Teknoloji
2024-12-26,Stok alımı toptancı,0,55436,Tedarik
2024-12-27,WhatsApp sipariş tahsilat,34812,0,Satış
2024-12-28,Yerli üretici sipariş,0,42050,Tedarik
2024-12-30,Kendi site ödemeleri,36604,0,Satış
2024-12-30,Trendyol satış geliri,38013,0,Satış
2024-12-30,MNG kargo ödemesi,0,18549,Lojistik
2025-01-02,Kendi site ödemeleri,16417,0,Satış
2025-01-02,Instagram shopping satış,19939,0,Satış
2025-01-02,MNG kargo ödemesi,0,11579,Lojistik
2025-01-03,Amazon satış,22817,0,Satış
2025-01-03,Yılbaşı kampanya satışı,17651,0,Satış
2025-01-03,Kendi site ödemeleri,20664,0,Satış
2025-01-03,Black Friday satış patlaması,23869,0,Satış
2025-01-04,Stok alımı toptancı,0,25637,Tedarik
2025-01-05,Pazaryeri iade düzeltmesi,18396,0,Diğer Gelir
2025-01-07,Amazon satış,22251,0,Satış
2025-01-07,Instagram shopping satış,19513,0,Satış
2025-01-09,Yerli üretici sipariş,0,32036,Tedarik
2025-01-10,MNG kargo ödemesi,0,10505,Lojistik
2025-01-11,Hepsiburada sipariş,23448,0,Satış
2025-01-12,Yılbaşı kampanya satışı,17748,0,Satış
2025-01-12,Yurtiçi kargo faturası,0,9644,Lojistik
2025-01-13,Yılbaşı kampanya satışı,17617,0,Satış
2025-01-14,İthalat sipariş ödemesi,0,31098,Tedarik
2025-01-15,Hepsiburada sipariş,20331,0,Satış
2025-01-15,Kendi site ödemeleri,21175,0,Satış
2025-01-15,Stok alımı toptancı,0,29674,Tedarik
2025-01-16,Amazon satış,18417,0,Satış
2025-01-16,Meta reklam harcaması,0,12104,Pazarlama
2025-01-18,Amazon satış,22351,0,Satış
2025-01-19,Hepsiburada sipariş,16672,0,Satış
2025-01-20,Instagram shopping satış,19364,0,Satış
2025-01-24,TikTok ads ödeme,0,11641,Pazarlama
2025-01-26,Hepsiburada sipariş,19462,0,Satış
2025-01-26,SEO ajans hizmet bedeli,0,11987,Pazarlama
2025-01-27,Ofis kirası,0,16500,Kira
2025-01-28,İthalat sipariş ödemesi,0,33054,Tedarik
2025-01-28,SEO ajans hizmet bedeli,0,11884,Pazarlama
2025-01-28,Pazarlama uzmanı maaşı,0,39690,Maaş
2025-01-29,Yılbaşı kampanya satışı,16740,0,Satış
2025-01-29,Stopaj vergisi,0,13867,Vergi
2025-01-31,Depo lojistik ücreti,0,9269,Lojistik
2025-01-31,ERP yazılım ücreti,0,17510,Teknoloji
2025-02-01,SEO ajans hizmet bedeli,0,8385,Pazarlama
2025-02-02,Amazon satış,16904,0,Satış
2025-02-03,Yılbaşı kampanya satışı,17585,0,Satış
2025-02-03,Trendyol satış geliri,14469,0,Satış
2025-02-03,Tedarikçi avans ödemesi,0,21316,Tedarik
2025-02-04,TikTok ads ödeme,0,7472,Pazarlama
2025-02-05,Amazon satış,18140,0,Satış
2025-02-06,WhatsApp sipariş tahsilat,17975,0,Satış
2025-02-06,MNG kargo ödemesi,0,8703,Lojistik
2025-02-07,Meta reklam harcaması,0,7159,Pazarlama
2025-02-07,E-fatura entegrasyon ücreti,0,8141,Teknoloji
2025-02-08,Yılbaşı kampanya satışı,14539,0,Satış
2025-02-08,İthalat sipariş ödemesi,0,22194,Tedarik
2025-02-09,Instagram shopping satış,12914,0,Satış
2025-02-09,Yerli üretici sipariş,0,25772,Tedarik
2025-02-10,Instagram shopping satış,15461,0,Satış
2025-02-10,Black Friday satış patlaması,13070,0,Satış
2025-02-11,Stopaj vergisi,0,15860,Vergi
2025-02-12,WhatsApp sipariş tahsilat,17020,0,Satış
2025-02-13,Stok alımı toptancı,0,25252,Tedarik
2025-02-14,Yerli üretici sipariş,0,23458,Tedarik
2025-02-15,SEO ajans hizmet bedeli,0,8030,Pazarlama
2025-02-16,WhatsApp sipariş tahsilat,13366,0,Satış
2025-02-16,Kendi site ödemeleri,15590,0,Satış
2025-02-17,WhatsApp sipariş tahsilat,16027,0,Satış
2025-02-17,Instagram shopping satış,17949,0,Satış
2025-02-17,Hepsiburada sipariş,17553,0,Satış
2025-02-18,MNG kargo ödemesi,0,8763,Lojistik
2025-02-18,Kargo ödeme Aras,0,6929,Lojistik
2025-02-18,Shopify abonelik,0,7904,Teknoloji
2025-02-19,Black Friday satış patlaması,14182,0,Satış
2025-02-20,WhatsApp sipariş tahsilat,18738,0,Satış
2025-02-20,Amazon satış,17175,0,Satış
2025-02-20,Müşteri hizmetleri maaşı,0,44576,Maaş
2025-02-21,WhatsApp sipariş tahsilat,17522,0,Satış
2025-02-22,Paketleme malzemeleri,0,7048,Lojistik
2025-02-23,Yerli üretici sipariş,0,25621,Tedarik
2025-02-23,AWS bulut faturası,0,8015,Teknoloji
2025-02-24,Instagram shopping satış,15243,0,Satış
2025-02-24,Kargo ödeme Aras,0,8449,Lojistik
2025-02-24,Depo kira ödemesi,0,15878,Kira
2025-02-25,Yerli üretici sipariş,0,23544,Tedarik
2025-02-25,Influencer iş birliği,0,8071,Pazarlama
2025-02-26,Trendyol satış geliri,18303,0,Satış
2025-02-26,Yurtiçi kargo faturası,0,7549,Lojistik
2025-02-26,TikTok ads ödeme,0,8457,Pazarlama
2025-02-27,Instagram shopping satış,16008,0,Satış
2025-02-27,Black Friday satış patlaması,14654,0,Satış
2025-02-27,Instagram shopping satış,15367,0,Satış
2025-02-28,Black Friday satış patlaması,17257,0,Satış
2025-02-28,Instagram shopping satış,17394,0,Satış
2025-03-01,Hepsiburada sipariş,19088,0,Satış
2025-03-03,Stok alımı toptancı,0,21732,Tedarik
2025-03-03,Depo lojistik ücreti,0,12719,Lojistik
2025-03-04,Yılbaşı kampanya satışı,19867,0,Satış
2025-03-04,TikTok ads ödeme,0,20283,Pazarlama
2025-03-06,Instagram shopping satış,18154,0,Satış
2025-03-06,Instagram shopping satış,22575,0,Satış
2025-03-07,Instagram shopping satış,15179,0,Satış
2025-03-07,Hepsiburada sipariş,18434,0,Satış
2025-03-10,Hepsiburada sipariş,17330,0,Satış
2025-03-10,Hepsiburada sipariş,22535,0,Satış
2025-03-11,Amazon satış,16657,0,Satış
2025-03-11,Kendi site ödemeleri,17003,0,Satış
2025-03-11,Instagram shopping satış,18271,0,Satış
2025-03-12,Kendi site ödemeleri,21040,0,Satış
2025-03-12,Tedarikçi avans ödemesi,0,23615,Tedarik
2025-03-12,MNG kargo ödemesi,0,14507,Lojistik
2025-03-13,Black Friday satış patlaması,19327,0,Satış
2025-03-13,Yılbaşı kampanya satışı,20805,0,Satış
2025-03-15,Trendyol satış geliri,17330,0,Satış
2025-03-15,WhatsApp sipariş tahsilat,16848,0,Satış
2025-03-16,WhatsApp sipariş tahsilat,20631,0,Satış
2025-03-18,Instagram shopping satış,15956,0,Satış
2025-03-18,Affiliate komisyon geliri,23682,0,Diğer Gelir
2025-03-20,WhatsApp sipariş tahsilat,16477,0,Satış
2025-03-20,Tedarikçi avans ödemesi,0,25839,Tedarik
2025-03-20,Müşteri hizmetleri maaşı,0,24112,Maaş
2025-03-22,TikTok ads ödeme,0,20470,Pazarlama
2025-03-22,Geçici vergi,0,21966,Vergi
2025-03-23,Amazon satış,15420,0,Satış
2025-03-23,Hepsiburada sipariş,19254,0,Satış
2025-03-25,Black Friday satış patlaması,17274,0,Satış
2025-03-25,MNG kargo ödemesi,0,13092,Lojistik
2025-03-26,Amazon satış,19653,0,Satış
2025-03-26,ERP yazılım ücreti,0,25637,Teknoloji
2025-03-27,Amazon satış,17502,0,Satış
2025-03-28,Yerli üretici sipariş,0,22049,Tedarik
2025-03-29,Kendi site ödemeleri,15636,0,Satış
2025-03-29,Tedarikçi avans ödemesi,0,21043,Tedarik
2025-03-29,Stok alımı toptancı,0,24358,Tedarik
2025-03-29,Paketleme malzemeleri,0,13169,Lojistik
2025-03-29,Pazarlama uzmanı maaşı,0,30558,Maaş
2025-03-30,WhatsApp sipariş tahsilat,17663,0,Satış
2025-03-30,Yerli üretici sipariş,0,24163,Tedarik
2025-03-31,Yerli üretici sipariş,0,25724,Tedarik
2025-03-31,TikTok ads ödeme,0,20076,Pazarlama
2025-03-31,Ofis kirası,0,21967,Kira
2025-04-02,Meta reklam harcaması,0,11111,Pazarlama
2025-04-04,Müşteri hizmetleri maaşı,0,27903,Maaş
2025-04-04,Pazarlama uzmanı maaşı,0,23295,Maaş
2025-04-04,Depo kira ödemesi,0,20981,Kira
2025-04-05,Kargo ödeme Aras,0,15477,Lojistik
2025-04-05,SEO ajans hizmet bedeli,0,9588,Pazarlama
2025-04-06,Stok alımı toptancı,0,26321,Tedarik
2025-04-07,Hepsiburada sipariş,20969,0,Satış
2025-04-07,Kendi site ödemeleri,19981,0,Satış
2025-04-07,Yerli üretici sipariş,0,25613,Tedarik
2025-04-08,İthalat sipariş ödemesi,0,22942,Tedarik
2025-04-10,Black Friday satış patlaması,21849,0,Satış
2025-04-11,Trendyol satış geliri,28624,0,Satış
2025-04-11,WhatsApp sipariş tahsilat,22289,0,Satış
2025-04-12,Black Friday satış patlaması,27588,0,Satış
2025-04-12,Affiliate komisyon geliri,23904,0,Diğer Gelir
2025-04-12,Yurtiçi kargo faturası,0,12333,Lojistik
2025-04-12,AWS bulut faturası,0,21778,Teknoloji
2025-04-13,İthalat sipariş ödemesi,0,24770,Tedarik
2025-04-14,Black Friday satış patlaması,24143,0,Satış
2025-04-15,İthalat sipariş ödemesi,0,20704,Tedarik
2025-04-15,MNG kargo ödemesi,0,13972,Lojistik
2025-04-15,SEO ajans hizmet bedeli,0,11993,Pazarlama
2025-04-16,Tedarikçi avans ödemesi,0,24242,Tedarik
2025-04-16,İthalat sipariş ödemesi,0,23326,Tedarik
2025-04-16,Depo lojistik ücreti,0,13539,Lojistik
2025-04-16,Google Ads kampanyası,0,10055,Pazarlama
2025-04-17,Kendi site ödemeleri,21097,0,Satış
2025-04-19,WhatsApp sipariş tahsilat,19682,0,Satış
2025-04-21,Trendyol satış geliri,27108,0,Satış
2025-04-21,Amazon satış,25462,0,Satış
2025-04-21,Stok alımı toptancı,0,26595,Tedarik
2025-04-21,KDV ödemesi,0,18930,Vergi
2025-04-22,Amazon satış,23491,0,Satış
2025-04-22,WhatsApp sipariş tahsilat,25779,0,Satış
2025-04-22,Yılbaşı kampanya satışı,20032,0,Satış
2025-04-22,Hepsiburada sipariş,25632,0,Satış
2025-04-23,Yılbaşı kampanya satışı,21874,0,Satış
2025-04-24,TikTok ads ödeme,0,11252,Pazarlama
2025-04-25,Amazon satış,25964,0,Satış
2025-04-26,Kendi site ödemeleri,27833,0,Satış
2025-04-26,Black Friday satış patlaması,27948,0,Satış
2025-04-28,Trendyol satış geliri,23625,0,Satış
2025-05-01,AWS bulut faturası,0,10023,Teknoloji
2025-05-01,AWS bulut faturası,0,9648,Teknoloji
2025-05-02,Amazon satış,21896,0,Satış
2025-05-02,Hepsiburada sipariş,20677,0,Satış
2025-05-03,İthalat sipariş ödemesi,0,28898,Tedarik
2025-05-03,Tedarikçi avans ödemesi,0,27798,Tedarik
2025-05-04,Depo lojistik ücreti,0,15446,Lojistik
2025-05-06,Trendyol satış geliri,22969,0,Satış
2025-05-07,Kendi site ödemeleri,23636,0,Satış
2025-05-07,WhatsApp sipariş tahsilat,23781,0,Satış
2025-05-07,Amazon satış,16587,0,Satış
2025-05-07,WhatsApp sipariş tahsilat,18406,0,Satış
2025-05-09,WhatsApp sipariş tahsilat,16632,0,Satış
2025-05-09,Stopaj vergisi,0,22218,Vergi
2025-05-10,Meta reklam harcaması,0,14796,Pazarlama
2025-05-11,Depo personeli maaşları,0,26284,Maaş
2025-05-12,Black Friday satış patlaması,17922,0,Satış
2025-05-12,İthalat sipariş ödemesi,0,25273,Tedarik
2025-05-13,Meta reklam harcaması,0,14268,Pazarlama
2025-05-14,TikTok ads ödeme,0,13529,Pazarlama
2025-05-14,Shopify abonelik,0,8089,Teknoloji
2025-05-15,Stok alımı toptancı,0,25658,Tedarik
2025-05-15,Depo kira ödemesi,0,20691,Kira
2025-05-17,Instagram shopping satış,19558,0,Satış
2025-05-17,Black Friday satış patlaması,21430,0,Satış
2025-05-17,Black Friday satış patlaması,21244,0,Satış
2025-05-18,Pazaryeri iade düzeltmesi,9156,0,Diğer Gelir
2025-05-19,SEO ajans hizmet bedeli,0,13629,Pazarlama
2025-05-20,Müşteri hizmetleri maaşı,0,30694,Maaş
2025-05-22,Kendi site ödemeleri,17701,0,Satış
2025-05-22,İthalat sipariş ödemesi,0,23047,Tedarik
2025-05-23,Instagram shopping satış,19950,0,Satış
2025-05-23,Stok alımı toptancı,0,27056,Tedarik
2025-05-23,Depo lojistik ücreti,0,13193,Lojistik
2025-05-24,Kendi site ödemeleri,23661,0,Satış
2025-05-24,Hepsiburada sipariş,20917,0,Satış
2025-05-24,Kargo ödeme Aras,0,16822,Lojistik
2025-05-25,WhatsApp sipariş tahsilat,21858,0,Satış
2025-05-25,Yerli üretici sipariş,0,23591,Tedarik
2025-05-26,Black Friday satış patlaması,16828,0,Satış
2025-05-26,Pazaryeri iade düzeltmesi,13003,0,Diğer Gelir
2025-05-27,Amazon satış,21916,0,Satış
2025-05-27,Amazon satış,19906,0,Satış
2025-05-27,WhatsApp sipariş tahsilat,21674,0,Satış
2025-05-27,Depo lojistik ücreti,0,13369,Lojistik
2025-05-29,WhatsApp sipariş tahsilat,23160,0,Satış
2025-05-29,Trendyol satış geliri,16836,0,Satış
2025-05-29,Hepsiburada sipariş,20813,0,Satış
2025-05-30,Trendyol satış geliri,21245,0,Satış
2025-05-31,Yılbaşı kampanya satışı,19749,0,Satış
2025-05-31,Tedarikçi avans ödemesi,0,24754,Tedarik
2025-06-01,MNG kargo ödemesi,0,14032,Lojistik
2025-06-02,Depo personeli maaşları,0,26175,Maaş
2025-06-03,Tedarikçi avans ödemesi,0,50258,Tedarik
2025-06-04,Instagram shopping satış,19721,0,Satış
2025-06-04,Kargo ödeme Aras,0,15366,Lojistik
2025-06-04,Stopaj vergisi,0,22148,Vergi
2025-06-05,Instagram shopping satış,20548,0,Satış
2025-06-05,Google Ads kampanyası,0,9749,Pazarlama
2025-06-05,E-fatura entegrasyon ücreti,0,13286,Teknoloji
2025-06-07,Instagram shopping satış,21945,0,Satış
2025-06-07,Pazarlama uzmanı maaşı,0,25801,Maaş
2025-06-08,Kendi site ödemeleri,28728,0,Satış
2025-06-08,Instagram shopping satış,28031,0,Satış
2025-06-08,Ofis kirası,0,21253,Kira
2025-06-10,MNG kargo ödemesi,0,14711,Lojistik
2025-06-10,Paketleme malzemeleri,0,12658,Lojistik
2025-06-11,Amazon satış,24412,0,Satış
2025-06-11,Trendyol satış geliri,23069,0,Satış
2025-06-12,Yerli üretici sipariş,0,46908,Tedarik
2025-06-13,Pazaryeri iade düzeltmesi,12041,0,Diğer Gelir
2025-06-13,Yerli üretici sipariş,0,42502,Tedarik
2025-06-14,Kendi site ödemeleri,19838,0,Satış
2025-06-15,WhatsApp sipariş tahsilat,22646,0,Satış
2025-06-17,Influencer iş birliği,0,9009,Pazarlama
2025-06-17,Influencer iş birliği,0,10453,Pazarlama
2025-06-18,Instagram shopping satış,22438,0,Satış
2025-06-19,Black Friday satış patlaması,26448,0,Satış
2025-06-19,Google Ads kampanyası,0,7887,Pazarlama
2025-06-21,Black Friday satış patlaması,27903,0,Satış
2025-06-21,Meta reklam harcaması,0,8328,Pazarlama
2025-06-22,Trendyol satış geliri,21754,0,Satış
2025-06-22,TikTok ads ödeme,0,8023,Pazarlama
2025-06-22,E-fatura entegrasyon ücreti,0,11422,Teknoloji
2025-06-23,Amazon satış,22917,0,Satış
2025-06-23,İthalat sipariş ödemesi,0,44181,Tedarik
2025-06-24,Hepsiburada sipariş,20114,0,Satış
2025-06-26,Yılbaşı kampanya satışı,22729,0,Satış
2025-06-27,Black Friday satış patlaması,26857,0,Satış
2025-06-27,Yılbaşı kampanya satışı,21628,0,Satış
2025-06-28,Amazon satış,28866,0,Satış
2025-06-28,Affiliate komisyon geliri,11895,0,Diğer Gelir
2025-06-30,Hepsiburada sipariş,27393,0,Satış
