tarih,aciklama,gelir,gider,kategori
2025-03-01,Akaryakıt ve mazot alımı,0,44368,Tedarik
2025-03-03,Şehirler arası nakliye ücreti,174402,0,Satış
2025-03-03,E-ticaret kargo geliri,137714,0,Satış
2025-03-06,Aylık taşıma sözleşmesi,144976,0,Satış
2025-03-07,Spot konteyner tahsilatı,171820,0,Satış
2025-03-08,Depolama hizmet geliri,183226,0,Satış
2025-03-09,Adblue tedarik,0,51311,Tedarik
2025-03-09,Depo personeli maaşı,0,241426,Maaş
2025-03-11,Soğuk zincir taşıma,134782,0,Satış
2025-03-11,Yük sigortası,0,111592,Sigorta
2025-03-16,Filo park kirası,0,66385,Kira
2025-03-17,Yedek parça stok,0,46374,Tedarik
2025-03-17,İnternet,0,21484,Fatura
2025-03-19,Şehirler arası nakliye ücreti,154802,0,Satış
2025-03-19,Periyodik bakım,0,97920,Üretim
2025-03-23,Yedek parça stok,0,40440,Tedarik
2025-03-24,Soğuk zincir taşıma,140369,0,Satış
2025-03-24,Lastik alımı,0,50615,Tedarik
2025-03-24,Yağ değişimi,0,89589,Üretim
2025-03-24,MTV ödemesi,0,69170,Vergi
2025-03-24,Elektrik,0,21486,Fatura
2025-03-24,Elektrik,0,25155,Fatura
2025-03-24,Filo takip sistemi,0,18575,Teknoloji
2025-03-25,Adblue tedarik,0,40614,Tedarik
2025-03-27,Aylık taşıma sözleşmesi,167136,0,Satış
2025-03-28,Depo personeli maaşı,0,209872,Maaş
2025-03-29,Adblue tedarik,0,44464,Tedarik
2025-03-29,Filo takip sistemi,0,20325,Teknoloji
2025-03-31,Lastik alımı,0,41744,Tedarik
2025-04-02,TMS yazılım abonelik,0,18878,Teknoloji
2025-04-04,Lastik alımı,0,49170,Tedarik
2025-04-05,Spot konteyner tahsilatı,209163,0,Satış
2025-04-05,Akaryakıt ve mazot alımı,0,41824,Tedarik
2025-04-05,Yağ değişimi,0,73700,Üretim
2025-04-06,Elektrik,0,18946,Fatura
2025-04-07,E-ticaret kargo geliri,150018,0,Satış
2025-04-10,Depolama hizmet geliri,205732,0,Satış
2025-04-10,Yedek parça stok,0,51046,Tedarik
2025-04-10,Trafik sigortası,0,99700,Sigorta
2025-04-11,E-ticaret kargo geliri,174000,0,Satış
2025-04-13,Hurda araç satış,24826,0,Diğer Gelir
2025-04-13,Adblue tedarik,0,41851,Tedarik
2025-04-13,Adblue tedarik,0,49245,Tedarik
2025-04-13,Adblue tedarik,0,44666,Tedarik
2025-04-13,İnternet,0,23735,Fatura
2025-04-16,Adblue tedarik,0,52973,Tedarik
2025-04-17,Şehirler arası nakliye ücreti,167687,0,Satış
2025-04-21,ÖTV,0,39118,Vergi
2025-04-22,E-ticaret kargo geliri,195370,0,Satış
2025-04-22,Hurda araç satış,35279,0,Diğer Gelir
2025-04-22,TMS yazılım abonelik,0,21990,Teknoloji
2025-04-23,ÖTV,0,43786,Vergi
2025-04-25,Adblue tedarik,0,39737,Tedarik
2025-04-25,Yağ değişimi,0,78760,Üretim
2025-04-26,Spot konteyner tahsilatı,192859,0,Satış
2025-04-27,Filo park kirası,0,69098,Kira
2025-04-27,İnternet,0,21182,Fatura
2025-04-28,Spot konteyner tahsilatı,168078,0,Satış
2025-04-29,Dispatcher maaşı,0,426959,Maaş
2025-05-01,Akaryakıt ve mazot alımı,0,32343,Tedarik
2025-05-01,Elektrik,0,70608,Fatura
2025-05-03,Hurda araç satış,29211,0,Diğer Gelir
2025-05-03,Akaryakıt ve mazot alımı,0,34543,Tedarik
2025-05-03,TMS yazılım abonelik,0,34756,Teknoloji
2025-05-05,Aylık taşıma sözleşmesi,85432,0,Satış
2025-05-05,Şehirler arası nakliye ücreti,105540,0,Satış
2025-05-07,Lastik alımı,0,34225,Tedarik
2025-05-08,Aylık taşıma sözleşmesi,87354,0,Satış
2025-05-08,Şehirler arası nakliye ücreti,89191,0,Satış
2025-05-08,Akaryakıt ve mazot alımı,0,35774,Tedarik
2025-05-08,Adblue tedarik,0,38495,Tedarik
2025-05-12,Aylık taşıma sözleşmesi,79104,0,Satış
2025-05-12,Depolama hizmet geliri,103929,0,Satış
2025-05-12,Yedek parça stok,0,35592,Tedarik
2025-05-12,Lastik alımı,0,37571,Tedarik
2025-05-12,Araç bakım ve onarım,0,75168,Üretim
2025-05-14,Depolama hizmet geliri,91697,0,Satış
2025-05-16,E-ticaret kargo geliri,84780,0,Satış
2025-05-16,E-ticaret kargo geliri,108975,0,Satış
2025-05-17,E-ticaret kargo geliri,96840,0,Satış
2025-05-17,Filo park kirası,0,72338,Kira
2025-05-18,Soğuk zincir taşıma,104006,0,Satış
2025-05-19,Yük sigortası,0,55543,Sigorta
2025-05-20,Aylık taşıma sözleşmesi,104180,0,Satış
2025-05-21,Dispatcher maaşı,0,236729,Maaş
2025-05-22,Sigorta tazminat,30265,0,Diğer Gelir
2025-05-22,Akaryakıt ve mazot alımı,0,37075,Tedarik
2025-05-22,Adblue tedarik,0,35187,Tedarik
2025-05-22,Trafik sigortası,0,50275,Sigorta
2025-05-25,MTV ödemesi,0,41019,Vergi
2025-05-27,Spot konteyner tahsilatı,89789,0,Satış
2025-05-27,Akaryakıt ve mazot alımı,0,31231,Tedarik
2025-05-27,Akaryakıt ve mazot alımı,0,37470,Tedarik
2025-05-28,Spot konteyner tahsilatı,103196,0,Satış
2025-05-28,Araç bakım ve onarım,0,78732,Üretim
2025-05-29,Şehirler arası nakliye ücreti,106381,0,Satış
2025-05-29,KDV,0,38519,Vergi
2025-05-30,Soğuk zincir taşıma,103113,0,Satış
2025-05-31,Şoför maaşları (15 kişi),0,197410,Maaş
2025-06-02,Lastik alımı,0,34416,Tedarik
2025-06-02,MTV ödemesi,0,38035,Vergi
2025-06-02,İnternet,0,66301,Fatura
2025-06-03,Depolama hizmet geliri,114589,0,Satış
2025-06-03,Aylık taşıma sözleşmesi,158593,0,Satış
2025-06-05,ÖTV,0,39979,Vergi
2025-06-06,Soğuk zincir taşıma,113540,0,Satış
2025-06-06,Filo park kirası,0,58549,Kira
2025-06-07,Yedek parça stok,0,33006,Tedarik
2025-06-10,Soğuk zincir taşıma,137402,0,Satış
2025-06-10,Yük sigortası,0,56990,Sigorta
2025-06-11,Trafik sigortası,0,48225,Sigorta
2025-06-12,Aylık taşıma sözleşmesi,113684,0,Satış
2025-06-12,Akaryakıt ve mazot alımı,0,37907,Tedarik
2025-06-15,Akaryakıt ve mazot alımı,0,36393,Tedarik
2025-06-15,Şoför maaşları (15 kişi),0,477619,Maaş
2025-06-17,Yedek parça stok,0,29599,Tedarik
2025-06-18,Yedek parça stok,0,31901,Tedarik
2025-06-18,Lastik alımı,0,31224,Tedarik
2025-06-19,Akaryakıt ve mazot alımı,0,32387,Tedarik
2025-06-19,TMS yazılım abonelik,0,39066,Teknoloji
2025-06-20,Şehirler arası nakliye ücreti,125299,0,Satış
2025-06-20,Yedek parça stok,0,31745,Tedarik
2025-06-20,Periyodik bakım,0,60705,Üretim
2025-06-21,Soğuk zincir taşıma,160228,0,Satış
2025-06-23,Yedek parça stok,0,29196,Tedarik
2025-06-25,Spot konteyner tahsilatı,111047,0,Satış
2025-06-25,Spot konteyner tahsilatı,117047,0,Satış
2025-06-27,Akaryakıt ve mazot alımı,0,32178,Tedarik
2025-06-27,Yağ değişimi,0,53995,Üretim
2025-06-28,Depolama hizmet geliri,133672,0,Satış
2025-06-28,Yağ değişimi,0,54536,Üretim
2025-06-30,E-ticaret kargo geliri,158470,0,Satış
