tarih,aciklama,gelir,gider,kategori
2025-02-11,Düğün ve özel gün makyaj,6905,0,Satış
2025-02-11,Düğün ve özel gün makyaj,6652,0,Satış
2025-02-15,Yılbaşı paket geliri,7241,0,Satış
2025-02-15,Düğün ve özel gün makyaj,6574,0,Satış
2025-02-16,Keratin ve fön bakımı,7970,0,Satış
2025-02-16,Cilt bakım kozmetik,0,6518,Tedarik
2025-02-17,Lazer epilasyon seans,6940,0,Satış
2025-02-17,Yılbaşı paket geliri,6088,0,Satış
2025-02-18,Erkek tıraş ve sakal şekillendirme,7386,0,Satış
2025-02-18,Lazer epilasyon seans,7000,0,Satış
2025-02-18,Resepsiyon personeli maaşı,0,27286,Maaş
2025-02-18,İnternet,0,2314,Fatura
2025-02-20,Cilt bakım uygulaması,5478,0,Satış
2025-02-20,İnternet,0,1949,Fatura
2025-02-20,Stopaj,0,4572,Vergi
2025-02-21,Saç kesim hizmet geliri,7962,0,Satış
2025-02-21,Yılbaşı paket geliri,7551,0,Satış
2025-02-21,Manikür/pedikür malzemesi,0,6134,Tedarik
2025-02-22,Saç bakım ürünü satışı,2696,0,Diğer Gelir
2025-02-24,Yılbaşı paket geliri,6162,0,Satış
2025-02-25,Cilt bakım kozmetik,0,6145,Tedarik
2025-02-26,Lazer epilasyon seans,6781,0,Satış
2025-02-26,İnternet,0,2217,Fatura
2025-02-27,Saç kesim hizmet geliri,6689,0,Satış
2025-03-02,Boya ve saç bakım ürünü,0,9902,Tedarik
2025-03-03,Lazer epilasyon seans,11994,0,Satış
2025-03-04,Düğün ve özel gün makyaj,10155,0,Satış
2025-03-05,Lazer epilasyon seans,10813,0,Satış
2025-03-07,İnternet,0,2941,Fatura
2025-03-10,Stopaj,0,5425,Vergi
2025-03-11,Su,0,2439,Fatura
2025-03-12,Kozmetik ürün satışı,5662,0,Diğer Gelir
2025-03-13,Cilt bakım uygulaması,13249,0,Satış
2025-03-13,Saç boyama ve röfle,11228,0,Satış
2025-03-13,Şampuan toptan alımı,0,8894,Tedarik
2025-03-14,Instagram reklamı,0,3958,Pazarlama
2025-03-14,Temizlik malzemeleri,0,2043,Sarf
2025-03-15,Manikür ve pedikür,9339,0,Satış
2025-03-16,Şampuan toptan alımı,0,9357,Tedarik
2025-03-17,Saç kesim hizmet geliri,12864,0,Satış
2025-03-18,Düğün ve özel gün makyaj,12082,0,Satış
2025-03-18,Saç boyama ve röfle,9961,0,Satış
2025-03-19,Erkek tıraş ve sakal şekillendirme,10585,0,Satış
2025-03-21,Elektrik,0,2580,Fatura
2025-03-21,Temizlik malzemeleri,0,1956,Sarf
2025-03-22,Yılbaşı paket geliri,9070,0,Satış
2025-03-23,Saç kesim hizmet geliri,12163,0,Satış
2025-03-23,Keratin ve fön bakımı,10283,0,Satış
2025-03-23,Kozmetik ürün satışı,4883,0,Diğer Gelir
2025-03-28,Manikür ve pedikür,9496,0,Satış
2025-03-28,Salon kira ödemesi,0,29045,Kira
2025-03-29,Erkek tıraş ve sakal şekillendirme,9668,0,Satış
2025-03-29,Saç boyama ve röfle,12808,0,Satış
2025-03-29,Su,0,2406,Fatura
2025-03-30,Resepsiyon personeli maaşı,0,54252,Maaş
2025-03-31,Booksy randevu platform ücreti,0,3806,Pazarlama
