tarih,aciklama,gelir,gider,kategori
2025-02-26,Hafta sonu satış geliri,16175,0,Satış
2025-02-27,Sezonluk kampanya satışı,16085,0,Satış
2025-02-27,KDV ödemesi,0,10362,Vergi
2025-02-28,Nakit tahsilat,14188,0,Satış
2025-03-01,Sezonluk kampanya satışı,22532,0,Satış
2025-03-02,Hafta sonu satış geliri,17313,0,Satış
2025-03-03,Geçici vergi taksiti,0,12691,Vergi
2025-03-04,Hafta sonu satış geliri,17797,0,Satış
2025-03-05,Nakit tahsilat,22444,0,Satış
2025-03-05,Nakit tahsilat,22882,0,Satış
2025-03-05,Sezonluk kampanya satışı,16182,0,Satış
2025-03-05,Yılbaşı satış yoğunluğu,22902,0,Satış
2025-03-05,Marka distribütör ödemesi,0,30369,Tedarik
2025-03-05,İthalat sipariş ödemesi,0,29995,Tedarik
2025-03-07,Marka distribütör ödemesi,0,25331,Tedarik
2025-03-08,Mağaza personeli maaşları,0,34924,Maaş
2025-03-11,Sezonluk kampanya satışı,19706,0,Satış
2025-03-11,Mağaza personeli maaşları,0,31098,Maaş
2025-03-12,Bayram öncesi satış,21705,0,Satış
2025-03-13,Bayram öncesi satış,19383,0,Satış
2025-03-14,İthalat sipariş ödemesi,0,25854,Tedarik
2025-03-16,Nakit tahsilat,18826,0,Satış
2025-03-16,Sezonluk koleksiyon alımı,0,30694,Tedarik
2025-03-18,Nakit tahsilat,22656,0,Satış
2025-03-19,POS ile kart satışı,16379,0,Satış
2025-03-19,AVM mağaza kirası,0,38532,Kira
2025-03-20,Yılbaşı satış yoğunluğu,22799,0,Satış
2025-03-20,Hafta sonu satış geliri,18532,0,Satış
2025-03-21,İnternet aboneliği,0,3927,Fatura
2025-03-21,Poşet ve ambalaj,0,3069,Sarf
2025-03-22,İthalat sipariş ödemesi,0,30319,Tedarik
2025-03-22,İnternet aboneliği,0,5136,Fatura
2025-03-24,İthalat sipariş ödemesi,0,22820,Tedarik
2025-03-24,Vitrin düzenleme,0,6060,Pazarlama
2025-03-25,Poşet ve ambalaj,0,3335,Sarf
2025-03-26,İndirim dönemi geliri,17271,0,Satış
2025-03-27,Bayram öncesi satış,21838,0,Satış
2025-03-27,Elektrik faturası,0,5040,Fatura
2025-03-27,Sosyal medya reklamı,0,6288,Pazarlama
2025-03-28,İndirim kampanya tasarımı,0,6020,Pazarlama
2025-03-29,Sezonluk kampanya satışı,20064,0,Satış
2025-03-29,POS ile kart satışı,16409,0,Satış
2025-03-29,Yılbaşı satış yoğunluğu,18745,0,Satış
2025-03-29,Nakit tahsilat,17915,0,Satış
